Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
RR8_LVR_BSL_ISS-T_OLD_BI1_R1_raw	0.0022963482161876196	0.002903017349241183	0.003981438274109469	0.004838668183749452	0.005645418816055175	0.006410868221451047	0.0071533725007858935	0.008260245381969854	0.009528651950623447	0.01073005875117884	0.012220574140103179	0.014136033263677744	0.01637088854202181	0.019121550254217773	0.022476127684339972	0.026274922755003666	0.030912591634458517	0.036818667082566967	0.04457136627606689	0.054892083978317005	0.06865273497963634	0.08808725675332653	0.11452738441596957	0.15151125640617594	0.20148298755196625	0.312540151102466	0.50198337210769	0.9132499760154598	1.137340337372835	1.056455096787544	1.1749345497162647	1.4825075399290395	1.948278914087216	2.388092926035074	2.7667958070370333	3.008717284758954	2.826100697659407	2.602461896382913	2.4576845755731274	2.2882852988897744	2.2354601118670345	2.3152274659106324	2.5267530762369894	2.73549406606458	2.739858229041387	2.7345909459028177	2.7945419712750703	2.828935797435508	2.927272183097774	3.037054515444323	3.166800943074051	3.151457078374521	3.0961969545741845	3.05260396847336	2.8806752210930395	2.7504643841118366	2.6171963385342623	2.4193267494343864	2.2536354051224956	2.079838006675765	1.9889037186807863	1.9923665971059168	2.167397525529688	3.180485416256847	2.782917052607511	1.1572365150828732	0.6448544118443255	0.4700483456559521	0.3918513560399708	0.3554842490382849	0.320205658816934	0.2904935561779885	0.2529957133640151	0.1905381624208562	0.1486541293090568	0.13462915045551446	0.12704073836461147	0.12337777844022907	0.11855104172203135	0.11086167107645985	0.10466465142989759	0.09991317472518002	0.09270014489663546	0.08390023014971025	0.07560694378621252	0.06872157035781942	0.06237861970950901	0.056043011501538134	0.04933661005642106	0.042494373465022696	0.035317138033133334	0.02768742471532051	0.02146562433261233	0.01653792905974609	0.012311436839304848	0.009223022871490561	0.006839483176271039	0.005081886519996343	0.003989698519491439	0.0029296336954719748	0.0013482556073459685
RR8_LVR_BSL_ISS-T_OLD_BI1_R2_raw	0.001541041889972713	0.002497994005200107	0.0032960663546555825	0.003554131176516329	0.004514756812339605	0.005198031643173753	0.0058693675320712815	0.00672988973165676	0.007219386351058104	0.007485716594259587	0.007877864917870044	0.008240625076713443	0.008702570291645667	0.009065330450489064	0.009369314279798344	0.009923097509627632	0.010573310655098835	0.012041800513302869	0.014323056803345908	0.017288506304372064	0.022803379098940684	0.03347954833072423	0.051546841001423385	0.070631698877182	0.10602882495895691	0.1646628055699866	0.32964061553107016	0.5560047914096484	0.6787187469151037	0.7657747563764763	1.1034916069375944	1.4068564480264658	1.4912298690726953	1.7958510542053587	2.3467028145991327	2.7908975780120544	3.121271979282152	3.5008834954790116	3.562573845225816	3.01453416484819	2.4615370684264204	2.3657288961453573	2.4493125102634723	2.616991276242678	2.801008025072072	2.9867853086470424	3.111235921014201	3.1190035803141947	3.1546394852347017	3.140726944357946	3.2114991553979206	3.319721990532768	3.34847463623674	3.2716677492378796	3.00795856298156	2.7634361747975342	2.5436815808510977	2.3458569864819308	2.3082869729676916	2.608312583834906	2.6437188937181704	2.7403352405303276	2.931763317161914	2.277155722677885	1.38086353467015	0.785857893474166	0.5074353388511879	0.4189236968536967	0.37818527182550854	0.3055175241580587	0.24832540038091286	0.2694683481705146	0.24410177007579698	0.15068046780190883	0.09610572744932927	0.0865527371397368	0.09125025160172157	0.09640052747714885	0.06846064820501543	0.03935993642458316	0.031183597958297664	0.03162350204965459	0.02573944043519978	0.014189891681745169	0.007786945283121951	0.005592016727082151	0.0045101649115947525	0.0038875031705926663	0.0034025984519361753	0.003162901233054842	0.0030251442107092474	0.0030444301938376303	0.0031335130682877813	0.003115145465308369	0.0031509622911182235	0.003278617131825141	0.0034723953432579434	0.003912299434614874	0.004718637205411084	0.006497539553967191	0.06634837386238299
RR8_LVR_BSL_ISS-T_OLD_BI2_R1_raw	0.0042950902749437	0.004333541559309863	0.004911128937235625	0.00595994907675521	0.006755154361944787	0.0072304776857052225	0.007730344382465336	0.00844292031188933	0.009415655995109913	0.010531561354161952	0.011755457554412577	0.01353403398445593	0.015863200082125398	0.018737229060387724	0.022266566097741462	0.02653138621265223	0.032155091079311846	0.038725352031325724	0.047460338481911224	0.05964775940111814	0.07603618766543666	0.09893924523630311	0.12889770443214374	0.18442954018121582	0.24926658674689928	0.3636403411502667	0.6017675090050454	1.2099457470376067	1.5088357615401222	1.3661520444940591	1.4882054203090258	1.7817695228706112	2.475698215601882	2.965406410277429	3.200194043179385	3.6066519347524575	3.3489219748828356	2.8145260247619075	2.529214222315247	2.424622638277118	2.4383546554704383	2.4887978318842436	2.745826669398508	2.990145312148672	2.9933449498753966	2.932359576645796	2.973909870909385	3.069444132198199	3.2237998593304757	3.4255152971153646	3.6247485817775535	3.496255024887471	3.2657772082842587	3.1354363535197343	2.850914847683663	2.614659521076327	2.420366817398974	2.1864864711855727	2.002001299358891	1.7737291138759166	1.53416697681309	1.4808195012609893	1.608045801991855	2.0116034849887985	1.620283945881928	0.6664720213565306	0.3426999353069412	0.22189581717765805	0.1632641534187266	0.12944174920030327	0.10258148178945536	0.08233238095228745	0.07068573235150678	0.06084793034080241	0.05282306548234093	0.047423523422411705	0.04255984500630879	0.03884970512119076	0.03506184455490707	0.031726400164250795	0.02944877514988065	0.027148242987377474	0.024997425400172333	0.023060953270497717	0.020979675240125	0.01886076403781944	0.016878477611878755	0.014879828937271623	0.012282321961472336	0.009655362938073437	0.007604355067733656	0.005779964341424236	0.004210824694311471	0.0029844741567608794	0.0020600071071063307	0.001336795716049144	0.0008598361674220625	0.0006111299876919894	0.0005800417152257301	0.0005514077800594388	0.0003673324825618517
RR8_LVR_BSL_ISS-T_OLD_BI2_R2_raw	0.015227720580066056	0.017742359837208704	0.025258300601194623	0.03780269702630578	0.054640741240608796	0.07310638900551003	0.09191434368499615	0.11114195347611273	0.12864980016270441	0.1434553970716598	0.15652148240024885	0.166629410618423	0.17367632508117486	0.17806789239641385	0.17908823031488796	0.17874510054714304	0.17718414810250965	0.17580998332520986	0.17581162903152997	0.1758906229348957	0.17928736077962243	0.18920191850518256	0.21231339521178128	0.23349774981751997	0.2691783085440316	0.3269631717092288	0.47228562260106416	0.7458275214528927	0.9258801356713707	1.0418176773643117	1.4602977546822278	1.8104752597430627	1.8792978751973017	2.215587264622648	2.779608671772975	3.33657575878211	3.650421005413666	3.814401651709857	3.833286131733228	3.308552671563115	2.6809107266364465	2.5994128811046466	2.7485031766163956	2.841299618888976	3.0016975625262665	3.1458375734270962	3.170822686779151	3.1116875215782955	3.14562198589916	3.1761407867526166	3.2707656087468497	3.288043056548625	3.1456738256482444	2.9469498503748497	2.619851730747371	2.2893239591487635	2.01928906046511	1.8048864410799368	1.6330590670494163	1.588459602921017	1.6741029826731975	1.8073187950210734	1.8085020578652393	1.3751020070491198	0.7678396663376515	0.38860227907614586	0.22211933632021352	0.16561730123154952	0.1279528435361338	0.10355771589984186	0.08337806500253611	0.0752137159484231	0.07101387341947805	0.06502597097372313	0.0589582517714424	0.0550414707295579	0.05314643990194026	0.05243631762480868	0.05042937876742291	0.048689867187056556	0.04814925266089729	0.04764237511430047	0.046848321814842796	0.04604110286482417	0.04499607935154826	0.043934598775071165	0.042958694927240276	0.04242630893268161	0.04179106629311547	0.04140926242684774	0.04138128541940571	0.041107275317105806	0.04124716035431596	0.04170795812394943	0.04262543939741607	0.044359191005662005	0.047509072902370796	0.05278932163047432	0.06342058445844652	0.09231507317394526	0.6419340814637465
RR8_LVR_BSL_ISS-T_OLD_BI3_R1_raw	0.0010531643071064476	0.0013066457312460767	0.0018277344793225904	0.002511271075067535	0.003215211748297403	0.003890900621932762	0.004456721386033916	0.005002138072650146	0.005707648290301932	0.006421006230063303	0.007351746072260208	0.008749425379977483	0.010493189232727504	0.012585391947143143	0.015124914821805188	0.018152566011683486	0.0220575925334135	0.026956925446428068	0.03335203419352974	0.04144852909398967	0.05247850251901286	0.06835522911891638	0.08842499364197175	0.11302524813889112	0.1455234501668979	0.22096909621182528	0.3509634738682743	0.6153108540408365	0.7552223981271694	0.6872407205806692	0.7101968772956304	0.8346468392816568	1.0688040324986416	1.2508970829239994	1.3858072737098932	1.5464171848602593	1.630722909166909	1.6768274917885164	1.696606105821306	1.726575771785604	1.8371282026877649	2.056674506881122	2.327989879514786	2.6050097613499075	2.773708319678624	2.962697163521675	3.2795520827850555	3.519778704281594	3.742535511589983	4.012643119790981	4.332012449218273	4.378435649357529	4.2789822518349565	4.1691039402620085	3.8445064583653115	3.6227290467761986	3.4274212170905085	3.1515478874555978	2.9339815635504887	2.6231693903114897	2.297309209927359	2.061661734281764	2.041281199963169	2.8032620563711137	2.457129640233501	1.137801990058333	0.7133767742944347	0.5380084369447811	0.46035758098706	0.4909699753921333	0.42821958940388316	0.2701397838616476	0.1927706611276607	0.15011279805658384	0.11942271120262567	0.10417458714369998	0.09316815688500554	0.08737418365149817	0.08401614336080629	0.07975718457193394	0.07567009089726154	0.07129184673232349	0.06571839449009548	0.05982710950242923	0.054833603924099625	0.051530497688174866	0.048247795529735016	0.04474928101328156	0.040945490106765195	0.035873507307339736	0.02941483201115042	0.022263987624895613	0.016016416053454163	0.011676625726853079	0.00834055905806805	0.005702154884825222	0.003978795109560126	0.0028283190482948114	0.0021887296963635484	0.001601720082566512	0.0006984472677531581
RR8_LVR_BSL_ISS-T_OLD_BI3_R2_raw	0.0020466942373501672	0.0019108238984930762	0.001965800336180916	0.0025359845327719453	0.0034745108618715044	0.004544195263740624	0.005606025888797196	0.006861059423442463	0.008012423104162088	0.00883314278107342	0.009709624273353843	0.010626160027378265	0.011347136738770228	0.011989575682036704	0.012507924951664912	0.013088319058112254	0.013854847675017	0.014737612188747463	0.01660052804868399	0.019393331083226276	0.023204768970356116	0.028177780448061893	0.035901184565522194	0.04765514694318244	0.06426431414636023	0.08892360258240035	0.13073396882168412	0.2623530582901425	0.41520718950436974	0.4497410315268272	0.7600955883175855	1.0262930703574706	0.9127463067123679	0.9473005685545379	1.1696417754954702	1.4210615910848636	1.548606141142972	1.629286419582921	1.8042724938549106	1.926394011023954	1.9939820435173845	2.1537066586872293	2.3252527787153223	2.6170857736490474	3.0337679024388136	3.4812556853981205	3.597284242515989	3.6075263528572337	3.753724408222826	3.948149365483554	4.443486283673313	4.534740101835997	4.527893964588499	4.574811641888982	4.475709544557519	4.13036798282222	3.4508395785584822	3.039601687855175	2.8553489423220597	2.6447522732266124	2.45193341332405	2.350805041574949	2.7872731902885697	2.844069348063877	1.626755147316237	0.7335482519358086	0.5674730728353371	0.5904689313424795	0.5268164264098167	0.32488875616006074	0.20732164416461438	0.15885912896510193	0.13468127704767105	0.08971055101901773	0.06900092694200831	0.052844922660914555	0.05180351185557062	0.054217762847748055	0.03283035783181569	0.01678901869218516	0.017450306699801754	0.02166542871509659	0.020916178407179454	0.01353519895874627	0.008679208755547466	0.007641724838609795	0.006894830663736423	0.00608981854045019	0.0058887618540489454	0.005908396296080317	0.00589583025318024	0.005906825540717807	0.005909967051442827	0.0058518491030299675	0.005913108562167847	0.006121233647700385	0.006496644179340209	0.007132014723475391	0.008218192056650864	0.01085627568798594	0.08414457939196453
RR8_LVR_BSL_ISS-T_OLD_BI4_R1_raw	0.002822102069584829	0.0032309186523770163	0.0043543719748563225	0.005506347384507176	0.006388947526426743	0.007279470470338408	0.008073335229946493	0.009065270039356995	0.010271120502554106	0.011378728221049218	0.012852369391579195	0.01500103329183581	0.017832642723811153	0.021290153513162133	0.02571266158515049	0.031333097318343855	0.0385990990252957	0.04792344468979426	0.05965949128068703	0.07501150470077272	0.09686576171577214	0.12781460313749932	0.16623860823876968	0.22585214726790256	0.3094377082845223	0.49226032565314864	0.8016726809712962	1.4790611593727716	1.8051890423338446	1.5837498957755398	1.6568654739596038	2.0297996865295853	2.7271092582599885	3.1763986827486024	3.630718294221999	4.14966103242413	3.806073670713074	3.231123852948612	2.889118674795377	2.7607019387064784	2.7114355790790237	2.7184179444746586	2.8982774338982407	2.9515955144644535	2.8264619875210797	2.7627634517848216	2.7899156864919363	2.7750952930855206	2.8029209659619627	2.907967020734575	3.012998022183402	2.8868004629324893	2.7089850564228684	2.580864633128474	2.376569637800867	2.2140341472132037	2.0508101651324266	1.8945661716066868	1.768969953026975	1.6010319037609002	1.466514610138087	1.5011253706405614	1.5692242306032298	2.013168140587776	1.7565818598321323	0.7765407607721664	0.4215097038637255	0.2905006269630128	0.2301019382564632	0.2032998913973994	0.161051549774544	0.11450429579077694	0.08828299031773384	0.06997814859519372	0.0575750020765664	0.05131044254141558	0.04659875219671569	0.04249394848461042	0.03921549302028082	0.0362959404861932	0.033522959788959375	0.030933788097942186	0.028618745355851544	0.02632509417913956	0.023760483174297874	0.02141691834503568	0.019052754230594042	0.016857345798584056	0.014604100912031766	0.012285889049144284	0.0100492820467754	0.00777147647404761	0.005752746526461383	0.0041824471716278245	0.0029750121480322943	0.0020512134357538246	0.0014205583971829306	0.0009990653312033884	0.0008089180833930687	0.0006338241593677325	0.00032404260147675325
RR8_LVR_BSL_ISS-T_OLD_BI4_R2_raw	0.009220834623734643	0.009498350257029175	0.012083460067460472	0.01702944069523121	0.023087074203648812	0.029482656549172932	0.03551563967182512	0.04154544209953983	0.04689298546316655	0.05120680297211451	0.05467057975902276	0.0576508909154351	0.059835233163744776	0.06096119917161027	0.06183191441074354	0.06256108872515925	0.06298253080437445	0.06358209180008814	0.06699020642559061	0.07338022255497416	0.08381846816602664	0.10082325847549244	0.13618304409538137	0.1683843996423595	0.2181042277312053	0.29085387751482544	0.453249028589923	0.7712493422223472	1.0570729506935588	1.2065004085085784	1.6460788102572417	2.0083392891183394	1.9942082566848804	2.3851387245386264	3.0014945846959065	3.808976813298479	4.308615482377713	4.434862830662163	4.608563761892509	3.9307735741916696	3.051802046174451	2.864235670537925	2.82882022275663	2.7960511131633132	2.865621658356929	2.945203440866241	2.9357583672494147	2.8862635733273954	2.9537412212521534	2.961765319405664	2.9761102535736677	2.9492198633985356	2.857741486649339	2.689161474268325	2.377418382751645	2.125216310116993	1.8811321661365072	1.6701113460310546	1.6417474989261378	1.7389622589950668	1.9033525009696943	1.9416480680168713	1.885791884219905	1.547335726270857	0.8832861406999013	0.4372358199272144	0.2421494862847679	0.17056953706440353	0.13845803614940905	0.10332964608622128	0.07338737911858348	0.06566226628919558	0.056762681854145715	0.04097053148959156	0.03234369164543003	0.031106401314752972	0.032285643962821145	0.03259973758789662	0.027427927619565282	0.02253204293705975	0.021803663796378398	0.021608051057723798	0.02054569894860777	0.01878279877951328	0.01752006288933644	0.016833827956576612	0.016670817341031114	0.01671852776509321	0.01676544301542094	0.016833032782842244	0.017062837992074677	0.01733240188802553	0.01757174918207038	0.018183237783799593	0.019113591053010488	0.02042483254098379	0.022416742745576347	0.025851098104312974	0.03238424550588281	0.04890079914244647	0.39905793859272426
RR8_LVR_BSL_ISS-T_OLD_BI5_R1_raw	0.0019800933195031614	0.0023136669919262003	0.003242336095951942	0.004251062881359213	0.004930663643309085	0.005484840704427895	0.006116406857548848	0.0068387050495688695	0.0077709322727671235	0.008859716739555924	0.0100490180729682	0.011759583865153545	0.013815287217072597	0.016335325121004517	0.01946380140343606	0.02308418766146745	0.027506040263107257	0.03324528648836979	0.040711110042093976	0.05025220660318602	0.06296981405553854	0.08064388151520085	0.10352169826466258	0.13534106849464803	0.17977841884015563	0.266876728534294	0.40687448549596766	0.7019546456511814	0.8778814004870923	0.8396378460911357	0.9127429626095758	1.1303779903856774	1.4906464519004912	1.763487477697709	2.0545567480157083	2.302990855349077	2.206160200188324	2.104362410662744	2.075353954579043	2.063235000677466	2.1353500705361546	2.298914140307171	2.546214986684095	2.7931039807668	2.9109613411775155	3.034137200221344	3.2200542641638763	3.3458373350313626	3.5060105172309752	3.7277649574790526	3.970533649559989	3.963221714660476	3.8232266262881813	3.6880599056329864	3.41823349630468	3.201266505403218	2.968752312777462	2.679452317217995	2.447072443591002	2.214873144512014	2.040855320612156	1.9983722672221507	2.2023832566867023	3.1416751255019797	2.6776083219568405	1.0704334671565676	0.5541726134698437	0.378816936761121	0.29682808619871043	0.2507059664250182	0.20520829656610187	0.16646037877744163	0.13606336668666805	0.10561387233809988	0.08468590489517495	0.07512345961904783	0.06869838592328353	0.06380508253128583	0.059386788048818535	0.054979167923868776	0.05131875282514663	0.04791452230684537	0.044581454171994356	0.04095750979479046	0.03732200153027589	0.03370072574245138	0.03030628005187453	0.02694741555302281	0.023012135748224073	0.01922007024011896	0.01596794931644261	0.01264021836035037	0.009665630732129987	0.007210528503096418	0.005193074932281876	0.0038160828125195696	0.0026970543327644136	0.0019498493065368057	0.0015548980783879273	0.0011661735587909453	0.0005363864652562472
