Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
RR8_LVR_BSL_ISS-T_OLD_BI1_R1_raw - illumina_universal_adapter	6.97538663237273e-05	9.912391530213878e-05	0.00015969964132011248	0.00039098877702510294	0.00047726329589918673	0.0007397581086437394	0.0008095119749674667	0.0009012933780250026	0.001152774422402651	0.001447392726217341	0.0020393827759384478	0.002839716610600161	0.0037914897603068083	0.004743262910013456	0.005718899224515062	0.0067064671214141485	0.007740843533872579	0.009295620501667236	0.011893034208195503	0.014832792548128379	0.018128662731924493	0.022152359441966866	0.026798334064739335	0.03254017864001878	0.040640805273876895	0.05214376851907787	0.06616337783611648	0.08260693400790461	0.10555687384244147	0.138769810166872	0.1775694804954147	0.2239842538356412	0.27895305394083003	0.34979544770481974	0.43941906997647295	0.5486086517519316	0.6746447100586012	0.8215022974629032	0.985735940094058	1.1745495602780514	1.4015451619480104	1.6359860710339966	1.8845420420962014	2.1578670604015433	2.4543035538108033	2.7791124323472394	3.124084767321386	3.5002095461213205	3.9049673692331153	4.321001455524558	4.786670924589517	5.29442767384054	5.851452680252848	6.443753868930319	7.07384421468867	7.698948994632936	8.342821235874407	9.013956225080086	9.706158717543595	10.450440731544042	11.226084450969246	11.99161202414945	12.812912402525626	13.724139281803545	14.64558602031192	15.563019158064591	16.471891844354086	17.37459131347393	18.29569203609278	19.173740855979432	20.067876202379978	20.98627396267878	21.8490035485811	22.526324604352858
RR8_LVR_BSL_ISS-T_OLD_BI1_R2_raw - illumina_universal_adapter	6.791823826257658e-05	0.00012482270815824883	0.00022027536733808617	0.0004846058081437896	0.0005837297234459283	0.001901710671352144	0.0019769714218593236	0.0020760953371614624	0.002338590149906015	0.0026497291062710614	0.0033224867906828	0.00420450607406572	0.005234293416371273	0.0062209434992397845	0.007274594006340296	0.008334669211654835	0.009535169963647405	0.01134601704597259	0.014366543020596097	0.017804674379131392	0.021698959310862638	0.026388071193072148	0.03197480519718436	0.03879416344435928	0.04853859500697787	0.06236270993550393	0.07909170627080099	0.09892658528556508	0.12620493608829533	0.16598850305761484	0.21388921731334282	0.27109840146716613	0.3383475533014533	0.4256784761247292	0.5376719797635957	0.6746153400096228	0.8310181933319085	1.0149444538030883	1.2185927021632712	1.4520267692577162	1.7355395233024447	2.037908766605344	2.3604855214194207	2.716464282248227	3.1107333266186057	3.542388607710442	3.9967359228942225	4.487698511013777	5.01265234175569	5.556078097676963	6.156876408649501	6.8236774800028055	7.545047184543968	8.318701083150884	9.138284231475856	9.968246938672603	10.83122984124736	11.733808158915167	12.664428448659145	13.650027634462646	14.687310763955908	15.73472472471866	16.843160469118246	18.048701855766737	19.254702149430514	20.4839727000255	21.70725543188501	22.929432197837677	24.193581517222587	25.426068088180706	26.703421998023508	28.007514584019056	29.283691856274654	30.27122304061252
RR8_LVR_BSL_ISS-T_OLD_BI2_R1_raw - illumina_universal_adapter	0.00025362000422383664	0.00026671006895797017	0.0003207065859862708	0.0004908774275300064	0.0005612365254759739	0.0007052272375514425	0.0007592237545797433	0.0008115840135162773	0.0009293945961234788	0.0011126555024013477	0.001997871130047126	0.003081892115842557	0.004833506403078796	0.006032883584343778	0.006983549535660225	0.008168200394099306	0.009356941897767805	0.010742034372448306	0.01250919311155633	0.01425589862451727	0.016126141623406594	0.01846435443654119	0.02085247312147467	0.023766648782911143	0.027422867488963807	0.03262371383364422	0.038743319096851636	0.04570723353541066	0.054410490325517674	0.06559676876988063	0.07892572718541208	0.093906488144582	0.11082130616822013	0.130087427069727	0.15348100900771533	0.1792398020173524	0.20909660341781916	0.24169086460581163	0.27662824738121394	0.31357577322235164	0.35672471723128507	0.40124811803730254	0.4494686440016668	0.5001672828460118	0.5557681509332897	0.6186364593351494	0.6888253864395733	0.7675490357506521	0.849001145429752	0.9317818966793664	1.0242280244770465	1.1287930978313967	1.2539611149482273	1.382836074771955	1.520492013645149	1.66558719993256	1.8253956189811371	2.003764113564624	2.192164506508732	2.397213825536566	2.6292417679814495	2.8742125119322077	3.1527666350874313	3.472548735251854	3.8010185477545115	4.133870259426921	4.496749761470387	4.865501793805202	5.280646651815879	5.683923729886972	6.116862076516567	6.577167657860004	7.020066725623227	7.378980756181297
RR8_LVR_BSL_ISS-T_OLD_BI2_R2_raw - illumina_universal_adapter	0.0002634375527744368	0.00030761652125213735	0.00040251949057460524	0.0006086880101372079	0.0007428611736620763	0.005296567443048769	0.00537019905717827	0.005440558155124238	0.005574731318649106	0.005808716225771742	0.006944279341457823	0.008551084787572712	0.010605406821785788	0.011933230263254456	0.013023796281416953	0.014350801593839738	0.01571625897141904	0.017384424095975175	0.019553284196611922	0.021672238425449783	0.024416243245342518	0.02731405632586132	0.030367313925097963	0.03406034843821538	0.03863287167565739	0.044932465328959136	0.05236025893653401	0.06105697069427396	0.07168855764552802	0.08541594490640464	0.10182106853445747	0.1201749755498044	0.1408687316363777	0.16444393822255216	0.19322408179863643	0.22570462304925104	0.26301130754153157	0.30364123221819017	0.34689326048690494	0.39319445570962686	0.4471705195117805	0.5039445846508552	0.5652609022526741	0.6313493665791308	0.7040344054025446	0.7857180456016295	0.8759241360716811	0.9769998890453389	1.0808409181940823	1.1879323740421204	1.307081415768387	1.4432033626805494	1.6013845230568644	1.766485418903261	1.9449332720041985	2.136541548937215	2.34670417450182	2.580484549362986	2.8300850855843978	3.1011533279697883	3.4061412005975025	3.733723343085377	4.100976563008135	4.5166916569637925	4.9406379472500825	5.382869421711865	5.86458544018607	6.3624873237040305	6.926242050383234	7.4892956404701145	8.10592768364285	8.757357209524141	9.412989464314135	9.938374756870456
RR8_LVR_BSL_ISS-T_OLD_BI3_R1_raw - illumina_universal_adapter	0.0021330199923302313	0.0021392981968698347	0.0021597023616235457	0.0022193453047497772	0.002260153634257199	0.002379439520509662	0.0024155391966123813	0.0024532084238500012	0.0025348250828648444	0.0026085939862051837	0.002742790608239205	0.002895821843892036	0.0030512074062472184	0.0031712780680671323	0.0032866400764823434	0.003427114903055968	0.003621739243783671	0.004036885518964941	0.0049283905635886145	0.006158133877783417	0.007769278117759121	0.009622918008077004	0.011846971966231485	0.01485501671626893	0.019298415979173186	0.025801851106634785	0.03321562589233887	0.04145106069716353	0.053183455430547255	0.07113833563824534	0.09081658299206452	0.11271182132393115	0.1359309760380866	0.16341774028803743	0.1995943243963667	0.24468517417536528	0.29267576967609316	0.346727971659808	0.40299010164146326	0.4633244320426187	0.5314845444023897	0.6055320430691737	0.6869266105984286	0.7721273396298178	0.861843667276317	0.9605809900706586	1.0698813920028827	1.1902777356832883	1.317730781266208	1.4477359169944766	1.5887098608289996	1.7407601270225177	1.9168935858299543	2.1020935567681454	2.3025417169818985	2.508719523613607	2.733657390185217	2.991383179964906	3.260388548975559	3.5639907488772646	3.870776783256116	4.1802530282801875	4.544858187366517	4.926432548547826	5.320267458419412	5.722566172785951	6.140754238066659	6.582200696839896	7.055392112092068	7.539043800882787	8.045679996492995	8.569231244684028	9.098228835313169	9.509364122569199
RR8_LVR_BSL_ISS-T_OLD_BI3_R2_raw - illumina_universal_adapter	0.0019619389186260406	0.0019713562254354455	0.00199803859472876	0.002062390191259694	0.002098489867362413	0.002509712264706431	0.0025458119408091505	0.002585050719181671	0.002671376031601217	0.002753777466183511	0.002899745721729288	0.003050422630679768	0.003208947295304752	0.0033321570593944673	0.003452227721214381	0.003604474181299762	0.003838337300399986	0.004308417865302785	0.0052784004666715	0.006638416525063071	0.008448893759171182	0.010484601581137561	0.012937025229420113	0.016277030044489084	0.02120620538364515	0.028461455504724245	0.036791063377642964	0.04607809744285119	0.059245846689101725	0.07954092763893694	0.10254112996977374	0.12817503910497413	0.1556421839657387	0.1884458026851661	0.23215701701658684	0.28696338832062157	0.34557121247338607	0.41160222871866414	0.4802426237257148	0.5539401124894159	0.6378875549395869	0.7314359416819464	0.83417718942142	0.9421646618292996	1.0577597485880434	1.1837350617774542	1.3224723952447435	1.4756550925820926	1.6382001624391251	1.8060440369275828	1.9869363747760387	2.186471056229279	2.4129329569528783	2.6548588602330883	2.9167847688497712	3.187582565256482	3.4821983001353125	3.8176827922402587	4.172494737020373	4.564269611027402	4.968118257139656	5.390929435288214	5.880263683962843	6.391973453616616	6.91334851915911	7.458292749318842	8.026729236090201	8.630224786561842	9.286116662569878	9.966284001205855	10.698196301657244	11.450100759689432	12.231571637225315	12.838358536426842
RR8_LVR_BSL_ISS-T_OLD_BI4_R1_raw - illumina_universal_adapter	0.00042783700221521323	0.0004484365615811309	0.0005165735656376279	0.000695631273972143	0.0008334898635748228	0.0010616695980896031	0.0011662519764088775	0.001264496028769408	0.0014356308296554932	0.0015996350138379918	0.0018183072594146563	0.002071048007019569	0.0023626110011217886	0.0026525894137343223	0.0029187991040015657	0.0031675783978822635	0.0034765717883710294	0.0038441946939781753	0.004355222224401902	0.005014408124111268	0.005782137855864122	0.006730509877441179	0.00797440634684467	0.009814105456370086	0.012530870420436688	0.01631326643631711	0.021143863107624804	0.026917285765295656	0.0349962744904596	0.04651063588526273	0.0611181003479329	0.07768886127632399	0.0965604345277391	0.11922866502844182	0.14812271620212072	0.18364269487492152	0.22366684643215473	0.2667191332161778	0.3142423166733499	0.36787406177326143	0.43336243786974826	0.503579205131458	0.5770031653282921	0.6536462028214234	0.7376694286027671	0.8363532023266853	0.9460830936152046	1.0654409020350557	1.192099669668635	1.3211368941182333	1.4606545405406142	1.6239123868414704	1.8155762332171825	2.0071125207829748	2.2145397838180827	2.4321368908539953	2.6700110949226747	2.933074598642147	3.2029074344855575	3.4881772632014894	3.79590536537074	4.114548064840948	4.478880586984761	4.880093451010271	5.289787787459325	5.698830860916117	6.160588206790293	6.621360735268629	7.109288236735714	7.586504759623267	8.08175461215419	8.604564298244476	9.128453876619986	9.523054282089035
RR8_LVR_BSL_ISS-T_OLD_BI4_R2_raw - illumina_universal_adapter	0.0004104066058286675	0.0004468519800914449	0.0005450960324519754	0.0007479224631317801	0.0008762735637963441	0.0029393986633674835	0.003040811878707386	0.0031517325829854043	0.0033212828023818034	0.003494002184757575	0.003737235443424372	0.004013744913374574	0.004353637642912216	0.004649162090738651	0.0049169563624955805	0.005180789180528295	0.0055151358748520354	0.005935049969618819	0.006517383667078415	0.007265306130210195	0.008153464055179183	0.009272178586897481	0.010718901486980778	0.012826394868263124	0.01596545079933104	0.0203087886625603	0.02582947057262623	0.03249422031824544	0.04175689141620481	0.05498656227359301	0.07208419654730469	0.09144302860679825	0.11357804743622163	0.1401617787979384	0.17463355681531192	0.21749807069280724	0.2657160931332066	0.3172181607109802	0.37408007517761654	0.43876982220330163	0.5190494742152622	0.6067077299339454	0.6982291953244831	0.7946454329366608	0.9014446407600059	1.0256552299920205	1.162919601536068	1.3118924457074053	1.4694846208918895	1.6316633671982694	1.8069656174022288	2.0155123872598	2.25537603338878	2.4976133825893094	2.7608543594356263	3.0416976597601204	3.3483949916703306	3.68781947737777	4.037310809289185	4.403667634286071	4.800803370138619	5.22292557921128	5.698489383605089	6.212533957185178	6.732583302320433	7.268724864774192	7.873035915204988	8.48588785986519	9.138262436041142	9.788336992184814	10.476094480734705	11.20335875498545	11.956303549148789	12.522768455279925
RR8_LVR_BSL_ISS-T_OLD_BI5_R1_raw - illumina_universal_adapter	0.00013165162730662547	0.0001458842356640985	0.00022238450558551598	0.00041808287050077006	0.0004963622164668716	0.0008041423721972258	0.0008735263379399068	0.0010372013340508466	0.0013165162730662547	0.0015095460239144824	0.002069954977989983	0.002714870044187979	0.0035136751882511525	0.004254660360862092	0.004897796351015404	0.005765095922798917	0.006778279730246527	0.008223779016552381	0.010569490781468405	0.013230988544315859	0.01601613209226886	0.019310091389001527	0.023352152162523863	0.028330006935550052	0.035705166678788106	0.04640630908756314	0.05922455198951228	0.07368932977081658	0.09433906542146525	0.12375519828229498	0.16009282649496828	0.20135315812328258	0.2480912648931793	0.3066504424419797	0.3815806777539634	0.4735980489371159	0.5771020246027714	0.6936003716987998	0.8228324555846549	0.9695208336209507	1.1435722907625108	1.3215875293316266	1.5026885753002475	1.6961043856501719	1.9031710464909577	2.133186898770146	2.383892515910989	2.650907812691473	2.9276573240504464	3.2068833092636204	3.5152194262579384	3.852835576795668	4.225668537637919	4.615577959895072	5.023189188796831	5.435448253865328	5.870386980351457	6.326689741520177	6.800846420335323	7.2972931429143175	7.816534277315827	8.354992101613991	8.938042466972165	9.577927195653817	10.227144957265882	10.873323167455602	11.545688487485055	12.233417018698376	12.932640160236398	13.60639227004268	14.293550607383679	15.005242403380871	15.698439814355549	16.232844903423924
