Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
RR8_LVR_BSL_ISS-T_OLD_BI1_R1_raw	1251.0	1581.5	2169.0	2636.0	3075.5	3492.5	3897.0	4500.0	5191.0	5845.5	6657.5	7701.0	8918.5	10417.0	12244.5	14314.0	16840.5	20058.0	24281.5	29904.0	37400.5	47988.0	62392.0	82540.0	109763.5	170265.0	273469.5	497518.5	619598.0	575533.5	640078.5	807637.5	1061379.5	1300980.5	1507289.5	1639083.0	1539597.5	1417764.0	1338892.5	1246607.5	1217829.5	1261285.0	1376519.5	1490237.0	1492614.5	1489745.0	1522405.0	1541142.0	1594713.5	1654520.5	1725203.5	1716844.5	1686740.0	1662991.5	1569328.5	1498392.5	1425791.0	1317996.0	1227731.0	1133050.0	1083511.0	1085397.5	1180750.5	1732658.5	1516072.0	630437.0	351302.5	256072.0	213472.0	193660.0	174441.0	158254.5	137826.5	103801.0	80983.5	73343.0	69209.0	67213.5	64584.0	60395.0	57019.0	54430.5	50501.0	45707.0	41189.0	37438.0	33982.5	30531.0	26877.5	23150.0	19240.0	15083.5	11694.0	9009.5	6707.0	5024.5	3726.0	2768.5	2173.5	1596.0	734.5
RR8_LVR_BSL_ISS-T_OLD_BI1_R2_raw	839.0	1360.0	1794.5	1935.0	2458.0	2830.0	3195.5	3664.0	3930.5	4075.5	4289.0	4486.5	4738.0	4935.5	5101.0	5402.5	5756.5	6556.0	7798.0	9412.5	12415.0	18227.5	28064.0	38454.5	57726.0	89648.5	179468.5	302709.5	369519.5	416916.0	600781.5	765944.5	811880.5	977727.5	1277631.5	1519467.5	1699335.5	1906010.0	1939596.5	1641223.5	1340151.5	1287990.0	1333496.0	1424786.5	1524972.0	1626116.0	1693871.5	1698100.5	1717502.0	1709927.5	1748458.5	1807379.0	1823033.0	1781216.5	1637643.5	1504516.5	1384874.0	1277171.0	1256716.5	1420061.5	1439338.0	1491939.5	1596160.0	1239767.5	751793.0	427850.0	276266.5	228077.5	205898.0	166335.0	135197.5	146708.5	132898.0	82036.0	52323.5	47122.5	49680.0	52484.0	37272.5	21429.0	16977.5	17217.0	14013.5	7725.5	4239.5	3044.5	2455.5	2116.5	1852.5	1722.0	1647.0	1657.5	1706.0	1696.0	1715.5	1785.0	1890.5	2130.0	2569.0	3537.5	36122.5
RR8_LVR_BSL_ISS-T_OLD_BI2_R1_raw	2625.0	2648.5	3001.5	3642.5	4128.5	4419.0	4724.5	5160.0	5754.5	6436.5	7184.5	8271.5	9695.0	11451.5	13608.5	16215.0	19652.0	23667.5	29006.0	36454.5	46470.5	60468.0	78777.5	112716.5	152342.5	222243.5	367778.0	739474.0	922144.5	834941.5	909536.0	1088951.5	1513055.0	1812346.5	1955840.0	2204252.0	2046737.0	1720134.0	1545762.0	1481839.5	1490232.0	1521061.0	1678147.5	1827466.0	1829421.5	1792149.5	1817543.5	1875930.5	1970267.0	2093548.0	2215312.0	2136781.5	1995922.0	1916262.5	1742373.5	1597983.0	1479238.5	1336299.5	1223549.0	1084037.5	937626.0	905022.0	982778.0	1229417.5	990257.5	407323.0	209445.5	135614.5	99781.0	79110.0	62694.0	50318.5	43200.5	37188.0	32283.5	28983.5	26011.0	23743.5	21428.5	19390.0	17998.0	16592.0	15277.5	14094.0	12822.0	11527.0	10315.5	9094.0	7506.5	5901.0	4647.5	3532.5	2573.5	1824.0	1259.0	817.0	525.5	373.5	354.5	337.0	224.5
RR8_LVR_BSL_ISS-T_OLD_BI2_R2_raw	9253.0	10781.0	15348.0	22970.5	33202.0	44422.5	55851.0	67534.5	78173.0	87169.5	95109.0	101251.0	105533.0	108201.5	108821.5	108613.0	107664.5	106829.5	106830.5	106878.5	108942.5	114967.0	129010.5	141883.0	163564.0	198676.5	286980.5	453196.0	562603.5	633052.0	887338.0	1100120.5	1141940.0	1346283.5	1689006.5	2027443.0	2218148.5	2317790.0	2329265.0	2010415.0	1629033.5	1579512.0	1670105.5	1726492.5	1823957.0	1911542.5	1926724.5	1890791.5	1911411.5	1929956.0	1987454.0	1997952.5	1911443.0	1790690.0	1591931.5	1391089.0	1227004.5	1096724.5	992315.0	965214.5	1017255.0	1098202.5	1098921.5	835569.5	466571.5	236131.0	134969.0	100636.0	77749.5	62926.0	50664.0	45703.0	43151.0	39512.5	35825.5	33445.5	32294.0	31862.5	30643.0	29586.0	29257.5	28949.5	28467.0	27976.5	27341.5	26696.5	26103.5	25780.0	25394.0	25162.0	25145.0	24978.5	25063.5	25343.5	25901.0	26954.5	28868.5	32077.0	38537.0	56094.5	390066.0
RR8_LVR_BSL_ISS-T_OLD_BI3_R1_raw	671.0	832.5	1164.5	1600.0	2048.5	2479.0	2839.5	3187.0	3636.5	4091.0	4684.0	5574.5	6685.5	8018.5	9636.5	11565.5	14053.5	17175.0	21249.5	26408.0	33435.5	43551.0	56338.0	72011.5	92717.0	140785.5	223608.5	392031.5	481173.0	437860.0	452486.0	531776.5	680964.5	796981.0	882936.0	985265.0	1038978.5	1068353.0	1080954.5	1100049.0	1170485.0	1310364.0	1483226.5	1659723.5	1767206.0	1887616.0	2089493.0	2242548.0	2384472.5	2556565.5	2760044.5	2789622.0	2726257.5	2656251.0	2449441.0	2308140.5	2183704.5	2007938.0	1869320.5	1671293.5	1463679.0	1313541.5	1300556.5	1786035.5	1565505.0	724925.0	454512.0	342780.0	293306.5	312810.5	272830.5	172113.5	122819.5	95641.0	76087.5	66372.5	59360.0	55668.5	53529.0	50815.5	48211.5	45422.0	41871.0	38117.5	34936.0	32831.5	30740.0	28511.0	26087.5	22856.0	18741.0	14185.0	10204.5	7439.5	5314.0	3633.0	2535.0	1802.0	1394.5	1020.5	445.0
RR8_LVR_BSL_ISS-T_OLD_BI3_R2_raw	1303.0	1216.5	1251.5	1614.5	2212.0	2893.0	3569.0	4368.0	5101.0	5623.5	6181.5	6765.0	7224.0	7633.0	7963.0	8332.5	8820.5	9382.5	10568.5	12346.5	14773.0	17939.0	22856.0	30339.0	40913.0	56612.0	83230.0	167023.5	264336.0	286321.5	483904.5	653375.5	581087.5	603086.0	744636.5	904699.5	985899.0	1037263.0	1148665.5	1226412.5	1269441.5	1371128.0	1480340.5	1666132.0	1931407.0	2216294.0	2290162.0	2296682.5	2389757.5	2513535.5	2828885.0	2886980.5	2882622.0	2912491.5	2849399.5	2629542.5	2196930.0	1935121.0	1817819.0	1683745.5	1560990.0	1496608.0	1774479.5	1810638.0	1035651.5	467003.5	361274.0	375914.0	335390.5	206836.0	131988.5	101135.5	85743.0	57113.0	43928.5	33643.0	32980.0	34517.0	20901.0	10688.5	11109.5	13793.0	13316.0	8617.0	5525.5	4865.0	4389.5	3877.0	3749.0	3761.5	3753.5	3760.5	3762.5	3725.5	3764.5	3897.0	4136.0	4540.5	5232.0	6911.5	53569.5
RR8_LVR_BSL_ISS-T_OLD_BI4_R1_raw	1781.0	2039.0	2748.0	3475.0	4032.0	4594.0	5095.0	5721.0	6482.0	7181.0	8111.0	9467.0	11254.0	13436.0	16227.0	19774.0	24359.5	30244.0	37650.5	47339.0	61131.0	80662.5	104911.5	142533.0	195283.0	310660.5	505927.5	933420.5	1139236.5	999488.5	1045631.0	1280986.0	1721051.0	2004593.0	2291309.5	2618809.0	2401974.5	2039129.5	1823293.5	1742251.0	1711159.5	1715566.0	1829073.5	1862722.0	1783751.5	1743552.0	1760687.5	1751334.5	1768895.0	1835188.5	1901472.5	1821830.5	1709613.0	1628757.5	1499829.0	1397254.5	1294245.5	1195641.5	1116379.0	1010395.0	925502.5	947345.0	990321.5	1270490.0	1108561.0	490067.0	266010.5	183332.0	145215.0	128300.5	101638.0	72262.5	55714.5	44162.5	36335.0	32381.5	29408.0	26817.5	24748.5	22906.0	21156.0	19522.0	18061.0	16613.5	14995.0	13516.0	12024.0	10638.5	9216.5	7753.5	6342.0	4904.5	3630.5	2639.5	1877.5	1294.5	896.5	630.5	510.5	400.0	204.5
RR8_LVR_BSL_ISS-T_OLD_BI4_R2_raw	5798.0	5972.5	7598.0	10708.0	14517.0	18538.5	22332.0	26123.5	29486.0	32198.5	34376.5	36250.5	37624.0	38332.0	38879.5	39338.0	39603.0	39980.0	42123.0	46141.0	52704.5	63397.0	85631.0	105879.0	137142.5	182887.0	285000.0	484956.5	664680.5	758639.5	1035043.5	1262830.5	1253945.0	1499759.5	1887320.0	2395059.5	2709229.0	2788612.5	2897834.5	2471644.5	1918953.0	1801012.5	1778743.5	1758138.5	1801884.0	1851924.5	1845985.5	1814863.5	1857293.0	1862338.5	1871358.5	1854450.0	1796929.0	1690927.0	1494905.0	1336322.0	1182843.5	1050155.0	1032320.0	1093448.0	1196815.5	1220895.5	1185773.5	972954.5	555404.5	274931.0	152262.0	107253.0	87061.5	64973.0	46145.5	41288.0	35692.0	25762.0	20337.5	19559.5	20301.0	20498.5	17246.5	14168.0	13710.0	13587.0	12919.0	11810.5	11016.5	10585.0	10482.5	10512.5	10542.0	10584.5	10729.0	10898.5	11049.0	11433.5	12018.5	12843.0	14095.5	16255.0	20363.0	30748.5	250925.0
RR8_LVR_BSL_ISS-T_OLD_BI5_R1_raw	1113.0	1300.5	1822.5	2389.5	2771.5	3083.0	3438.0	3844.0	4368.0	4980.0	5648.5	6610.0	7765.5	9182.0	10940.5	12975.5	15461.0	18687.0	22883.5	28246.5	35395.0	45329.5	58189.0	76074.5	101052.5	150010.0	228702.0	394565.0	493452.5	471956.0	513048.0	635379.5	837884.5	991247.0	1154855.5	1294499.0	1240071.0	1182851.0	1166545.5	1159733.5	1200269.0	1292207.5	1431214.0	1569989.0	1636236.0	1705472.5	1809975.5	1880677.5	1970710.0	2095357.0	2231816.0	2227706.0	2149015.5	2073039.0	1921371.0	1799415.0	1668720.0	1506106.0	1375486.5	1244968.5	1147154.0	1123274.5	1237948.0	1765919.0	1505069.5	601685.0	311497.5	212931.0	166845.5	140920.5	115346.5	93566.5	76480.5	59365.0	47601.5	42226.5	38615.0	35864.5	33381.0	30903.5	28846.0	26932.5	25059.0	23022.0	20978.5	18943.0	17035.0	15147.0	12935.0	10803.5	8975.5	7105.0	5433.0	4053.0	2919.0	2145.0	1516.0	1096.0	874.0	655.5	301.5
