Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147
RR8_LVR_BSL_ISS-T_OLD_BI1_R1_raw	0.008568711789451552	0.018560035326294914	0.0	3.854818928416508e-05	0.00010095954336328951	0.0002331247637661412	1.835628061150718e-05	4.5890701528767954e-05	0.0	0.00013106384356616126	3.818106367193494e-05	3.671256122301436e-07	2.202753673380862e-06	2.1293285509348332e-05	5.9474349181283274e-05	0.00016006676693234263	9.50855335676072e-05	4.148519418200623e-05	8.07676346906316e-05	1.6520652550356464e-05	0.00014685024489205744	3.561118438632393e-05	9.912391530213877e-06	3.671256122301436e-07	9.545265917983735e-06	9.83896640776785e-05	1.3583647652515316e-05	2.9370048978411487e-05	3.671256122301436e-07	9.912391530213877e-06	0.0003667584866179135	4.03838173453158e-06	0.0	3.671256122301436e-07	4.0750942957545944e-05	0.00017952442438054023	3.671256122301436e-07
RR8_LVR_BSL_ISS-T_OLD_BI1_R2_raw	0.009027618804739231	0.0037501881289309174	6.0575726017973695e-05	3.671256122301436e-06	1.1013768366904309e-05	2.7534420917260774e-05	5.506884183452154e-06	1.6520652550356464e-05	6.0575726017973695e-05	1.4685024489205745e-06	0.0	4.956195765106939e-05	0.00023128913570499049	4.332082224315695e-05	0.0	7.342512244602872e-07	5.506884183452154e-06	0.00015859826448342204	0.0004431206139617834	1.2115145203594738e-05	3.010430020287178e-05	2.9002923366181345e-05	0.00022247812101146706	3.818106367193494e-05	0.0	3.5978309998554076e-05	0.00014685024489205744	0.00028268672141721057	1.3583647652515316e-05	1.505215010143589e-05	5.7638721120132554e-05	0.00012005007519925695	0.0003216020363136058	3.8915314896395224e-05	5.103046009998996e-05	9.655403601652777e-05	0.00010646642754674166
RR8_LVR_BSL_ISS-T_OLD_BI2_R1_raw	0.008508542077186777	0.02056776421350727	0.0	4.581522656946726e-05	8.344916268010109e-05	0.0002716188432332702	1.4726322825900192e-05	4.581522656946726e-05	1.636258091766688e-06	0.00013646392485334178	4.123370391252054e-05	0.0	2.618012946826701e-06	2.061685195626027e-05	6.87228398542009e-05	0.00017082534478044223	0.00010341151139965468	4.7451484661233954e-05	8.96669434288145e-05	1.4726322825900192e-05	0.00015446276386277535	3.3379665072040436e-05	8.508542077186777e-06	9.817548550600128e-07	8.18129045883344e-06	0.00011355631156860816	1.1453806642366816e-05	3.0434400506860397e-05	9.817548550600128e-07	1.2108309879073492e-05	0.0004234635941492189	4.581522656946726e-06	0.0	0.0	4.123370391252054e-05	0.00020158699690565597	3.2725161835333764e-07
RR8_LVR_BSL_ISS-T_OLD_BI2_R2_raw	0.009642468934781092	0.003766666127246916	3.599767801886713e-05	0.0	1.3090064734133505e-05	4.581522656946726e-05	3.272516183533376e-06	6.545032367066752e-06	4.581522656946726e-05	6.545032367066753e-07	0.0	4.9742245989707315e-05	0.00026409205601114343	4.2869962004287224e-05	0.0	0.0	5.236025893653402e-06	0.00016526206726843548	0.00045389799465607927	1.1126555024013479e-05	3.436141992710045e-05	3.0434400506860397e-05	0.0002470749718567699	4.057920067581386e-05	0.0	4.0906452294167205e-05	0.00016755282859690887	0.00031907032789450416	1.3417316352486842e-05	1.8326090627786905e-05	6.545032367066752e-05	0.0001390819378001685	0.00036783081902915145	4.221545876758055e-05	4.3197213622640566e-05	0.00010570227272812803	0.00010668402758318805
RR8_LVR_BSL_ISS-T_OLD_BI3_R1_raw	0.008608987974931067	0.02012007599829377	0.0	2.8251920428214983e-05	7.533845447523996e-05	0.0002322935679653232	1.883461361880999e-05	4.237788064232248e-05	0.0	0.0001462821657727576	3.609967610271915e-05	0.0	2.511281815841332e-06	2.3543267023512488e-05	5.80733919913308e-05	0.00016637242029948825	8.758095332746645e-05	4.6458713593064645e-05	8.350012037672429e-05	2.1031985207671154e-05	0.00014753780668067825	3.1077112471036486e-05	8.475576128464496e-06	9.417306809404995e-07	7.847755674504164e-06	0.00012022761693340378	1.5067690895047991e-05	3.3274484059897655e-05	6.27820453960333e-07	1.0986857944305827e-05	0.00041279194847891897	4.080832950742165e-06	0.0	3.139102269801665e-07	4.300570109628281e-05	0.0002052972884450289	6.27820453960333e-07
RR8_LVR_BSL_ISS-T_OLD_BI3_R2_raw	0.00948008885480103	0.0037873268885157086	5.964294312623164e-05	1.5695511349008326e-06	1.5695511349008327e-05	5.3364738586628305e-05	7.847755674504164e-06	2.6682369293314153e-05	7.21993522054383e-05	1.255640907920666e-06	0.0	4.112223973440181e-05	0.000265881962252201	4.237788064232248e-05	0.0	0.0	3.4530124967818316e-06	0.00017830100892473455	0.0004498333552625786	1.1928588625246327e-05	3.704140678365965e-05	3.1391022698016655e-05	0.0002530116429460142	3.9866598826481146e-05	0.0	4.583089313910431e-05	0.00016794197143438908	0.0003076320224405632	2.1973715888611654e-05	1.6951152256928993e-05	7.094371129751763e-05	0.0001425152430489956	0.00037700618260317996	4.4261342004203476e-05	5.462037949454897e-05	0.00011237986125889962	0.00010892684876211778
RR8_LVR_BSL_ISS-T_OLD_BI4_R1_raw	0.00870093695986569	0.01877412148979943	0.0	3.644537426277742e-05	7.764449299461276e-05	0.00021233391961792062	1.9014977876231698e-05	4.436828171120729e-05	0.0	0.00012549885398312923	3.644537426277742e-05	0.0	3.1691629793719497e-06	1.9014977876231698e-05	6.243251069362742e-05	0.0001514859904139792	9.729330346671885e-05	5.546035213900912e-05	8.651814933685423e-05	1.711348008860853e-05	0.00014039391998617738	3.8346872050400595e-05	1.331048451336219e-05	0.0	8.556740044304265e-06	0.00010680079240483471	1.3944317109236579e-05	3.010704830403352e-05	3.1691629793719497e-07	8.23982374636707e-06	0.0003780811434390736	3.4860792773091446e-06	0.0	3.1691629793719497e-07	3.7713039454526204e-05	0.00018444528539944747	9.50748893811585e-07
RR8_LVR_BSL_ISS-T_OLD_BI4_R2_raw	0.009407660304265634	0.0037887343418391665	6.3383259587439e-05	0.0	7.922907448429875e-06	3.16916297937195e-05	9.507488938115849e-06	1.9014977876231698e-05	5.229118915963717e-05	0.0	3.1691629793719497e-07	4.3417532817395715e-05	0.00023198273009002675	3.612845796484023e-05	0.0	6.338325958743899e-07	2.5353303834975597e-06	0.00015972581416034628	0.00042783700221521323	1.0141321533990239e-05	3.295929498546828e-05	2.9473215708159133e-05	0.00023071506489827796	3.327621128340547e-05	0.0	4.436828171120729e-05	0.00016733180531083896	0.00029441524078365416	1.584581489685975e-05	1.7430396386545722e-05	6.084792920394144e-05	0.00013500634292124507	0.00036413682632983706	4.214986762564693e-05	5.3875770649323146e-05	0.0001004624664460908	0.00011250528576770421
RR8_LVR_BSL_ISS-T_OLD_BI5_R1_raw	0.008806426421186434	0.020096443000751908	0.0	3.2023368804314306e-05	8.183749805546988e-05	0.000250849722300462	1.956983649152541e-05	5.515135738520796e-05	0.0	0.00014197026836579343	4.3765270699229544e-05	3.558152089368256e-07	4.625597716178732e-06	2.5262879834514618e-05	6.867233532480733e-05	0.00016118428964838197	9.927244329337435e-05	5.159320529583971e-05	9.678173683081656e-05	1.6723314820030802e-05	0.00015513543109645596	4.127456423667177e-05	1.5655869193220327e-05	2.1348912536209535e-06	9.962825850231117e-06	0.00011350505165084737	1.779076044684128e-05	3.309081443112478e-05	7.116304178736512e-07	9.607010641294291e-06	0.0004081200446505389	4.269782507241907e-06	0.0	3.558152089368256e-07	4.30536402813559e-05	0.0002013914082582433	0.0
RR8_LVR_BSL_ISS-T_OLD_BI5_R2_raw	0.009530510371372874	0.0037307224657026163	4.4476901117103196e-05	0.0	8.89538022342064e-06	4.803505320647145e-05	3.558152089368256e-06	1.2453532312788896e-05	6.582581365331272e-05	7.116304178736512e-07	0.0	3.878385777411399e-05	0.00026508233065793504	4.020711860986129e-05	0.0	0.0	3.558152089368256e-06	0.00017150293070754993	0.0004579341739016945	9.962825850231117e-06	4.020711860986129e-05	3.131173838644065e-05	0.0002643707002400614	3.4158260057935256e-05	0.0	4.091874902773494e-05	0.0001586935831858242	0.0003092034165661014	1.4944238775346674e-05	1.4944238775346674e-05	7.009559616055464e-05	0.0001377004858585515	0.00037075944771217226	4.198619465454542e-05	5.3016466131587005e-05	0.00010425385621848989	0.00010425385621848989
RR8_LVR_BSL_ISS-T_OLD_BI6_R1_raw	0.008846286001717392	0.021646129227843324	0.0	2.9046542873205597e-05	6.93889635304356e-05	0.00024850931124853677	1.6136968262891997e-05	3.8728723830940795e-05	0.0	0.00013845518769561334	3.5178590813104556e-05	3.2273936525783997e-07	2.9046542873205594e-06	2.0978058741759596e-05	6.325691559053663e-05	0.00015717407088056807	9.262619782900007e-05	4.679720796238679e-05	7.810292639239726e-05	1.4846010801860637e-05	0.00016040146453314647	3.453311208258887e-05	1.0004920322993039e-05	6.454787305156799e-07	5.809308574641119e-06	0.00012296369816323702	1.4846010801860637e-05	2.9692021603721273e-05	6.454787305156799e-07	1.0973138418766559e-05	0.0004169792599131292	7.745744766188158e-06	0.0	9.682180957735198e-07	4.453803240558191e-05	0.00021365345980069004	1.2909574610313599e-06
RR8_LVR_BSL_ISS-T_OLD_BI6_R2_raw	0.009812890400664624	0.003903532622793574	5.002460161496519e-05	3.2273936525784e-06	1.4523271436602798e-05	7.261635718301398e-05	1.6136968262892e-06	1.1295877784024398e-05	6.777526670414639e-05	0.0	9.682180957735198e-07	4.4860771770839755e-05	0.0002585142315715298	4.776542605816031e-05	0.0	3.2273936525783997e-07	7.745744766188158e-06	0.00017944308708335902	0.0004408619729422094	9.359441592477359e-06	3.9696941926714314e-05	3.0982979064752634e-05	0.00027432846046916394	4.163337811826136e-05	0.0	4.9701862249707355e-05	0.0001729882997782022	0.00031434814176113613	1.9364361915470398e-05	2.2269016202790957e-05	8.197579877549135e-05	0.00014039162388716038	0.00039051463196198633	4.518351113609759e-05	5.357473463280143e-05	0.00010779494799611854	0.00012715930991158894
RR8_LVR_BSL_ISS-T_OLD_BI7_R1_raw	0.008917617835654056	0.02007929944512829	0.0	3.6450188416570694e-05	5.86372596266572e-05	0.00028526234412968373	3.1695816014409304e-05	7.923954003602324e-05	0.0	0.00014263117206484186	3.4865397615850224e-05	0.0	1.5847908007204648e-06	2.440577833109516e-05	7.385125131357367e-05	0.00017749656968069207	0.00010618098364827114	6.117292490780994e-05	9.95248622852452e-05	1.8700531448501486e-05	0.00017210828095824248	3.8985853697723435e-05	1.2361368245619626e-05	1.9017489608645577e-06	7.606995843458231e-06	0.00011917626821417896	1.4580075366628277e-05	3.264669049484158e-05	1.267832640576372e-06	9.50874480432279e-06	0.00042599176723366096	4.754372402161395e-06	0.0	1.267832640576372e-06	4.120456081873209e-05	0.00019936668273063448	1.267832640576372e-06
RR8_LVR_BSL_ISS-T_OLD_BI7_R2_raw	0.009641867231583308	0.003879567880163698	5.229809642377534e-05	1.5847908007204648e-06	1.4263117206484185e-05	4.595893322089348e-05	6.339163202881859e-06	1.2678326405763718e-05	5.3882887224495806e-05	6.33916320288186e-07	6.33916320288186e-07	4.5641975060749385e-05	0.00025483436075585076	4.342326793974074e-05	0.0	9.508744804322789e-07	4.437414242017302e-06	0.00017559482071982752	0.0004627589138103758	7.923954003602326e-06	4.278935161945255e-05	3.771802105714707e-05	0.0002567361097167153	3.771802105714707e-05	0.0	5.103026378319897e-05	0.00015974691271262285	0.00032044469990567803	1.5530949847060555e-05	1.901748960864558e-05	6.751208811069181e-05	0.00013882767414311273	0.00036386796784541875	5.071330562305487e-05	5.705246882593674e-05	0.00011822539373374668	0.00011442189581201758
RR8_LVR_BSL_ISS-T_OLD_BI8_R1_raw	0.008729475944850688	0.01979083958154384	0.0	3.2622263046500835e-05	6.282806216363125e-05	0.00026581103223074755	2.6581103223074756e-05	5.4370438410834724e-05	0.0	0.00013266386972243674	2.923921354538223e-05	0.0	2.899756715244519e-06	1.9815004220837546e-05	5.823678069782742e-05	0.00017108564619942662	9.11006901372653e-05	4.8570924980345686e-05	8.457623752796514e-05	1.6673601112655984e-05	0.0001418464326540444	3.648860533349353e-05	8.940916538670601e-06	9.66585571748173e-07	6.766099002237211e-06	0.00010874087682166945	1.570701554090781e-05	2.9722506331256315e-05	4.832927858740865e-07	8.21597735985947e-06	0.00038010977608996904	6.524452609300168e-06	0.0	0.0	4.0596594013423264e-05	0.0001918672359920123	7.249391788111297e-07
RR8_LVR_BSL_ISS-T_OLD_BI8_R2_raw	0.009169272379996105	0.003917088029509471	7.007745395174254e-05	2.416463929370432e-06	6.041159823426082e-06	4.349635072866778e-05	6.041159823426082e-06	1.812347947027824e-05	5.6786902340205154e-05	9.66585571748173e-07	0.0	4.567116826510117e-05	0.0002397132217935469	3.9146715655801006e-05	0.0	4.832927858740865e-07	4.832927858740864e-06	0.00016746095030537096	0.00044704582693353	9.907502110418773e-06	4.08382404063603e-05	3.407214140412309e-05	0.00023608852589949124	4.204647237104552e-05	0.0	4.881257137328273e-05	0.00015513698426558174	0.0002979500024913743	1.1840673253915119e-05	1.812347947027824e-05	6.886922198705732e-05	0.00013363045529418493	0.0003436211707564755	4.2529765156919614e-05	5.267891366027542e-05	0.00010849923042873242	0.00010221642421236929
RR8_LVR_BSL_ISS-T_OLD_BI9_R1_raw	0.008673794278080202	0.02075990557744039	0.0	3.616135571683995e-05	9.369078526635805e-05	0.0002531294900178797	2.301177181980724e-05	5.588573156238902e-05	0.0	0.00014168676649052743	2.9915303365749416e-05	0.0	2.629916779406542e-06	2.2354292624955605e-05	7.035027384912499e-05	0.00016995837186914778	0.0001055254107736875	5.391329397783411e-05	0.00010486793157883587	1.8738157053271608e-05	0.00016075366314122487	4.07637100808014e-05	1.2820844299606891e-05	6.574791948516355e-07	6.574791948516354e-06	0.00012656474500893984	1.7094459066142524e-05	3.484639732713668e-05	3.2873959742581774e-07	1.0848406715051986e-05	0.00041914298671791756	3.616135571683995e-06	0.0	0.0	4.207866847050467e-05	0.00021762561349589134	3.2873959742581774e-07
RR8_LVR_BSL_ISS-T_OLD_BI9_R2_raw	0.00979479630530224	0.00396788694092962	6.081682552377628e-05	1.6436979871290885e-06	1.6436979871290888e-05	3.780505370396904e-05	3.287395974258177e-06	1.150588590990362e-05	6.574791948516355e-05	9.862187922774532e-07	3.2873959742581774e-07	4.7009762431891937e-05	0.00027121016787629964	3.9777491288523944e-05	0.0	0.0	6.903531545942172e-06	0.00018047803898677394	0.00044281223773257646	1.019092752020035e-05	3.813379330139486e-05	3.484639732713668e-05	0.0002735113450582804	3.386017853485923e-05	0.0	4.7009762431891937e-05	0.00018475165375330958	0.00033005455581552103	1.413580268931016e-05	1.906689665069743e-05	7.561010740793808e-05	0.00015122021481587617	0.0003958024753006845	4.1092449678227216e-05	6.410422149803447e-05	0.0001170312966835911	0.0001239348282295333
